_id,Country,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,StandardisedIncidenceRatioQF
329,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,1997,0,1,2,1,1,1,4,2,4,4,5,6,4,8,6,11,6,0,0,66,0,0.602747322,1.224904764,0.627214852,0.624516,0.537258905,2.023165242,1.051535768,2.331477866,2.369752479,3.178760792,4.543286159,3.278876657,7.34349183,6.781959986,17.96358292,17.69493925,0,0,2.702346374,2.08999449,3.438047172,3.357389848,2.576129755, ,4.240541049, ,1.882342404,1.429346179, ,2.39673949, ,100, 
330,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,1998,2,0,1,1,1,0,1,2,1,3,1,8,6,4,1,9,2,2,0,45,1.316499691,0,0.604796033,0.620185808,0.651971235,0,0.511367704,1.039279571,0.572727845,1.809299801,0.611445028,5.983321491,4.854054754,3.66589072,1.126417879,14.06184085,6.156498184,12.37164419,0,1.845025258,1.345774084,2.468788958,2.327913635,1.677591055, ,3.083109397, ,1.371120944,0.964897767, ,1.847594033, ,100, 
331,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,1999,1,2,2,2,1,0,0,3,2,3,7,5,5,2,4,10,2,2,1,54,0.671564611,1.228840896,1.202993047,1.24510518,0.655625926,0,0,1.545595054,1.123097052,1.820476722,4.177558158,3.668943858,4.009944663,1.835839254,4.487323312,14.99182945,6.337738061,12.13665878,18.10282404,2.216262028,1.664924246,2.891741198,2.807428434,2.052846019, ,3.678292012, ,1.656235486,1.206028616, ,2.17674241, ,100, 
332,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2000,0,2,0,0,0,1,1,3,1,7,9,5,7,12,9,5,9,0,1,72,0,1.248571946,0,0,0,0.623736933,0.534350737,1.535885976,0.550433466,4.245280158,5.245397164,3.62918445,5.585254927,10.96811933,10.03836888,7.595205906,26.24365778,0,16.82368775,2.9606164,2.316499996,3.728406376,3.755532095,2.896609131, ,4.724283624, ,1.976626714,1.523988936, ,2.487224869, ,100, 
333,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2001,1,1,1,2,0,0,1,8,2,2,3,6,3,10,11,8,1,1,0,61,0.705357899,0.639570209,0.603358292,1.241210677,0,0,0.542941221,4.109096512,1.083670174,1.195993422,1.724752498,4.225977081,2.407279614,9.069883452,12.18971631,12.08568752,2.704676385,5.994844434,0,2.506437641,1.917226194,3.219624006,2.943554381,2.236471136, ,3.746276691, ,1.754046092,1.309165715, ,2.262997356, ,100, 
334,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2002,2,1,1,2,1,1,1,5,10,2,7,5,4,8,10,5,2,4,0,71,1.448593054,0.649599522,0.605114427,1.236758949,0.618861666,0.67708016,0.561845099,2.577585318,5.307940148,1.171323654,4.192143922,3.264687831,3.196343383,7.219760484,10.94918483,7.543298534,5.068166844,24.08912978,0,2.9150509,2.276678938,3.676940063,3.389471055,2.620689036, ,4.255628312, ,2.176301864,1.657016795, ,2.765285533, ,100, 
335,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2003,1,2,1,3,7,2,1,4,3,4,11,3,7,11,10,9,5,1,1,86,0.737746038,1.318521937,0.612846488,1.839148107,4.262782257,1.388320063,0.579404488,2.073699272,1.568643855,2.302529328,6.705395405,1.88004086,5.525036307,9.779690251,10.84363479,13.43704743,12.13415522,6.258997309,15.00375094,3.527354222,2.821428072,4.356253769,4.125039677,3.26322753, ,5.086313298, ,2.665549254,2.08306252, ,3.318759133, ,100, 
336,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2004,1,0,3,0,0,1,1,2,3,6,8,9,4,6,6,7,6,2,1,66,0.741498717,0,1.84746128,0,0,0.687190764,0.601956358,1.044610073,1.547620276,3.384762926,4.90295219,5.487570652,3.084587089,5.263434918,6.460922189,10.31793995,13.90369375,12.59525159,14.77104874,2.697617881,2.086337474,3.432031369,3.231891649,2.460523549, ,4.106825543, ,1.819044969,1.368945965, ,2.332137559, ,100, 
337,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2005,0,0,0,1,8,0,1,4,5,3,5,10,6,5,10,3,4,3,2,70,0,0,0,0.610668377,4.813738409,0,0.62028198,2.127274855,2.538650961,1.653548515,3.05705691,5.939935374,4.562251928,4.355400697,10.63219002,4.356412639,9.301460329,16.89189189,28.47785847,2.844055558,2.217080833,3.593293101,3.395024012,2.592156202, ,4.304552636, ,1.963637792,1.506337176, ,2.480633192, ,100, 
338,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2006,0,0,0,1,2,2,2,6,3,2,5,2,9,7,4,10,6,3,1,65,0,0,0,0.60636195,1.193402869,1.289548851,1.281074052,3.219419539,1.517650273,1.081730119,3.017246581,1.172058134,6.627832478,6.128738531,4.202475258,14.288572,13.75578889,15.39014005,14.09641951,2.626194717,2.026841638,3.347300749,3.192432087,2.431939151, ,4.054806513, ,1.696860165,1.28260036, ,2.168205494, ,100, 
339,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2007,3,2,1,1,0,2,1,2,3,3,8,9,5,9,8,8,9,2,1,77,2.131862822,1.410825262,0.636286125,0.598863357,0,1.236193266,0.656422106,1.094020086,1.511791977,1.585665583,4.715980099,5.489076737,3.396139269,7.811415081,8.318429481,11.16398498,20.29724183,9.553835865,14.27755568,3.084245155,2.434038044,3.854777255,3.638664015,2.841092284, ,4.533410021, ,2.156574025,1.633557792, ,2.751114676, ,100, 
340,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2008,1,0,1,3,2,1,3,3,6,6,6,5,8,7,8,6,9,2,2,79,0.691123213,0,0.641301072,1.803567456,1.161150235,0.600705228,1.995039003,1.679298725,3.032447185,3.108309028,3.468027675,3.102352824,5.202101649,5.972390492,8.159768263,8.208383496,19.85965841,9.066183137,28.98970865,3.140780933,2.486585842,3.914350155,3.695544132,2.875149756, ,4.617343938, ,2.131218955,1.644693267, ,2.679824124, ,100, 
341,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2009,1,0,2,3,0,3,3,5,3,2,3,8,5,9,12,5,7,4,1,76,0.679320136,0,1.297100979,1.783803068,0,1.790211126,1.969899929,2.884870585,1.528039525,1.021220972,1.696813384,4.992822817,3.165218052,7.503063751,12.02332525,6.73464165,15.07223909,17.08817498,14.20454545,3.001616528,2.364932425,3.75697068,3.510879063,2.736548879, ,4.380214821, ,2.047794064,1.567784507, ,2.590930465, ,100, 
342,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2010,2,1,1,0,1,2,5,1,3,1,2,2,11,11,5,8,4,8,0,68,1.348181303,0.72559989,0.657609196,0,0.568508064,1.186887269,3.211881392,0.593098703,1.559235351,0.502358574,1.106684374,1.246781745,6.778741866,9.025492915,4.958644902,10.52950235,8.393662785,33.59650596,0,2.668531499,2.072219125,3.382999538,3.087946899,2.385981274, ,3.879052137, ,1.804951797,1.347406846, ,2.328350317, ,100, 
343,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2011,2,1,0,3,1,0,0,1,1,1,1,10,11,10,12,6,15,3,1,79,1.335594941,0.721537163,0,1.803198875,0.549163898,0,0,0.608017316,0.523908567,0.49948054,0.541427311,6.144015729,6.681730933,7.910453665,11.92084559,7.753140022,30.49896304,12.31678778,11.04728237,3.073571178,2.433375246,3.830586747,3.589894851,2.824481749, ,4.445691503, ,1.842252583,1.396990191, ,2.348167361, ,100, 
344,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2012,2,1,1,3,0,1,4,1,4,4,6,11,6,10,6,9,9,8,2,88,1.324617351,0.708536447,0.694116667,1.839791,0,0.585175172,2.449359492,0.632323092,2.148273862,2.004620651,3.187318721,6.618173504,3.802594637,7.280669822,5.903826664,11.47856696,17.67686687,32.224281,20.31694433,3.414439198,2.738480081,4.206684589,3.938524852,3.134761854, ,4.832635534, ,2.198828252,1.699918473, ,2.760957018, ,100, 
345,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2013,1,0,0,0,3,1,3,2,5,5,4,8,7,12,7,9,12,3,6,88,0.665783394,0,0,0,1.626580494,0.574841487,1.796299623,1.296663684,2.757190753,2.524653239,2.084842673,4.723526112,4.515925087,8.356545961,6.770349737,11.21774897,22.96387018,11.77717583,58.16207832,3.402044319,2.728539026,4.191413752,4.04576584,3.20531179, ,4.982596929, ,1.971153558,1.538273205, ,2.456887994, ,100, 
346,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2014,0,1,0,3,0,5,1,3,4,2,8,9,6,10,13,11,5,9,1,91,0,0.678762209,0,1.898013413,0,2.825864573,0.595631638,1.938322576,2.282062985,1.021147975,4.114824168,5.200959288,3.893247163,6.773323941,12.24255323,13.42085357,9.324530976,33.86131909,9.101665605,3.504677396,2.821747621,4.302967226,3.930137151,3.150613908, ,4.794531636, ,2.146487023,1.680728116, ,2.668346319, ,100, 
347,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2015,0,0,1,1,2,4,0,3,3,10,7,4,3,12,16,9,10,9,2,96,0,0,0.718602462,0.641984502,1.09193551,2.212475041,0,1.905185279,1.763046544,5.220160259,3.549299774,2.258980861,1.944932478,7.921471809,14.82552214,10.88231382,18.17520901,33.17850033,17.50853541,3.677500097,2.978786885,4.490857045,4.146657744,3.342232722, ,5.036522932, ,2.142260054,1.68987551, ,2.6474878, ,100, 
348,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2016,0,1,0,0,1,1,1,1,1,7,9,9,8,15,3,11,8,1,2,79,0,0.65663331,0,0,0.550394082,0.537204068,0.580366211,0.62008582,0.606321508,3.695452482,4.558600813,4.979611258,5.114893291,9.77408824,2.681708069,13.33090953,14.23462216,3.535192845,16.64308896,3.006656891,2.380398575,3.747191579,3.213516072,2.530587942, ,3.97679046, ,1.703071131,1.317527785, ,2.137341817, ,100, 
349,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2017,0,0,0,3,1,4,1,1,1,2,4,5,6,10,8,17,11,6,0,80,0,0,0,2.023281223,0.558231968,2.101105181,0.573098745,0.601590606,0.627065397,1.078399655,2.026568311,2.708456342,3.751453688,6.78550345,6.538458395,20.33225293,19.28674124,20.36521621,0,3.029958717,2.402568821,3.771045903,3.313645177,2.621748808, ,4.085341099, ,1.633151458,1.243308285, ,2.075344129, ,100, 
350,S92000003,ICD-10 C47+C49,Connective tissue,Male, ,2018,0,0,2,3,0,0,2,1,3,2,3,9,5,11,10,8,11,6,4,80,0,0,1.358086727,2.063202778,0,0,1.123968057,0.585654967,1.928330387,1.107658908,1.53163594,4.78591028,3.062918471,7.585474506,7.790892447,9.407227102,18.86016048,19.6772924,31.69572108,3.020291451,2.39490328,3.759014153,3.38347315,2.666323773, ,4.184743699, ,1.670919889,1.267137343, ,2.129693752, ,100, 
351,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,1994,4,2,2,3,1,1,3,3,2,3,3,8,4,5,7,6,2,4,1,64,2.534998828,1.256439251,1.269381874,1.983654685,0.539455797,0.487419698,1.459293021,1.617817564,1.186605596,1.740098838,2.039193295,5.612223423,2.889651436,3.803640845,5.590786384,6.955795917,2.816465055,9.943570239,5.446623094,2.416126436,1.860711766,3.085339519,2.571274179,1.97529744, ,3.244626893, ,1.959267495,1.438092356, ,2.559784615, ,100, 
352,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,1995,1,0,3,2,0,2,3,2,3,10,2,1,1,6,8,6,2,8,2,62,0.641794972,0,1.907499014,1.315841415,0,0.993196603,1.439788063,1.049593283,1.770569592,5.672954191,1.353757014,0.70101156,0.727743776,4.566627089,6.602621241,6.665629791,2.811160306,19.35921014,10.4455006,2.33932515,1.793547179,2.998909266,2.454105965,1.877758892, ,3.106414413, ,1.599831734,1.168256009, ,2.098198289, ,100, 
353,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,1996,1,1,1,1,1,2,1,0,3,3,1,6,7,9,1,5,7,7,0,57,0.659752461,0.633448621,0.638325035,0.652997257,0.584839783,1.009346549,0.480508185,0,1.747711954,1.678725512,0.664822891,4.245473264,5.119765954,6.883259912,0.838912099,5.360550636,9.966682803,16.79865611,0,2.154870953,1.632078217,2.791885263,2.271358017,1.71719371, ,2.901830754, ,1.412253811,1.013335261, ,1.876351175, ,100, 
354,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,1997,1,3,1,0,1,1,3,3,3,3,2,5,4,4,6,4,5,1,2,52,0.676557944,1.900321788,0.637385191,0,0.617558421,0.518510837,1.441822464,1.512371196,1.706028536,1.750771799,1.242869039,3.54235595,2.939641805,3.054157854,5.103082262,4.116454498,7.343761475,2.374056313,9.915716411,1.968937735,1.470496877,2.581999886,2.082911902,1.552358313, ,2.690254299, ,1.421202214,1.007645337, ,1.904758012, ,100, 
355,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,1998,0,0,1,3,1,0,1,1,2,1,4,3,2,6,5,6,4,1,3,44,0,0,0.632755206,1.909927805,0.640770976,0,0.48372975,0.495353583,1.108057796,0.593866546,2.401810965,2.101797036,1.460995084,4.592387353,4.275623814,5.970149254,6.122948812,2.351557907,14.3636886,1.667880302,1.211884381,2.239051457,1.793101433,1.301000307, ,2.362914585, ,1.048706445,0.717622325, ,1.441603296, ,100, 
356,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,1999,0,0,0,0,2,2,2,2,4,4,1,4,4,3,6,3,5,2,0,44,0,0,0,0,1.291522447,1.129503188,0.98112319,0.975676388,2.161753182,2.384159643,0.586733945,2.768319353,2.905287623,2.311835829,5.147077747,2.899643344,7.96241739,4.699027301,0,1.669566273,1.21310941,2.241314794,1.760911618,1.277672427, ,2.320458208, ,1.096823518,0.767482267, ,1.484041347, ,100, 
357,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2000,1,1,2,0,1,1,2,2,2,1,2,5,5,3,9,5,2,3,1,48,0.725915924,0.65291625,1.272199888,0,0.642570281,0.589455814,1.002054211,0.9627836,1.054691002,0.593588062,1.147552271,3.443028212,3.625658057,2.32144239,7.697702663,4.982759652,3.023843002,7.0308655,4.473872584,1.82439166,1.345162391,2.41887866,1.92334427,1.416069657, ,2.50707811, ,1.24167712,0.862127039, ,1.689373998, ,100, 
358,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2001,3,3,1,0,1,1,2,3,2,1,1,2,4,6,3,5,4,1,1,44,2.230665705,2.007252874,0.636197068,0,0.634171708,0.618184516,1.014945066,1.438559139,1.029177173,0.584853465,0.565147362,1.34990112,2.921221947,4.643639375,2.56546204,5.029068013,5.784024524,2.340385696,4.344426101,1.672706786,1.215391311,2.245530785,1.722280972,1.24961916, ,2.269584351, ,1.354045063,0.90531401, ,1.891668239, ,100, 
359,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2002,0,0,1,0,1,2,4,2,4,3,2,4,3,4,7,8,6,2,1,54,0,0,0.633970685,0,0.618854006,1.301278506,2.076304179,0.958212359,2.022357158,1.709898603,1.176228424,2.518986863,2.189221732,3.105734739,5.93824228,8.15477768,8.277688869,4.825672578,4.316670983,2.052947024,1.542236989,2.678650544,2.10720497,1.581066792, ,2.707752207, ,1.221903036,0.87800067, ,1.621754993, ,100, 
360,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2003,2,0,1,1,3,0,1,0,2,3,3,2,2,5,7,9,3,3,3,50,1.543495709,0,0.637511156,0.633701514,1.826172707,0,0.537657534,0,0.991950323,1.667500417,1.791055469,1.21640443,1.440818385,3.853831865,5.932454765,9.221311475,3.999733351,7.600131736,12.935495,1.90084291,1.410842246,2.506024405,1.98944662,1.475244342, ,2.579345505, ,1.227740071,0.834193197, ,1.696133466, ,100, 
361,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2004,5,6,1,1,1,0,2,1,3,3,4,2,4,4,4,8,5,3,3,60,3.880089708,4.220834037,0.638936809,0.629235542,0.6030672,0,1.118749685,0.486952118,1.461518225,1.623227301,2.392101282,1.184883259,2.838348932,3.061052696,3.400608709,8.192356531,6.47148663,7.864726701,12.82325283,2.274711614,1.7358446,2.928004748,2.34366006,1.786707767, ,2.975018621, ,1.934909782,1.356812209, ,2.613991738, ,100, 
362,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2005,2,0,2,0,3,4,1,2,1,4,1,6,5,4,3,13,3,5,2,61,1.541615922,0,1.292874966,0,1.770162147,2.620991521,0.578546344,0.990094108,0.478260662,2.111531071,0.594166474,3.469611982,3.522640007,3.052503053,2.552995941,13.20681878,3.986605007,12.19779952,8.479247043,2.302820086,1.761474898,2.958068739,2.369565298,1.811175777, ,3.00183676, ,1.560383533,1.110062578, ,2.086179942, ,100, 
363,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2006,1,0,0,0,3,2,1,3,3,4,2,5,4,3,8,7,9,4,4,63,0.7652866,0,0,0,1.756039312,1.273398701,0.603740778,1.499093049,1.428564626,2.063727918,1.170487332,2.845144476,2.763251518,2.305688133,6.80318389,7.097160122,12.07049167,9.14620204,16.98225355,2.370260232,1.821373043,3.032592481,2.400970653,1.842764822, ,3.031902043, ,1.348761567,0.972025492, ,1.786241255, ,100, 
364,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2007,4,0,1,2,2,3,3,4,5,3,6,3,4,8,6,8,2,3,4,71,2.994348168,0,0.66780193,1.232377009,1.160274521,1.820973978,1.883925095,2.030786727,2.373154872,1.5162849,3.420713561,1.774517923,2.572099154,6.136004541,5.097792656,8.004322334,2.705993776,6.532247529,17.50930182,2.65575339,2.074165432,3.349871537,2.732362061,2.131866182, ,3.406239085, ,2.012489948,1.483095067, ,2.621434265, ,100, 
365,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2008,0,1,0,2,1,1,4,1,4,4,1,3,4,5,6,5,7,4,3,56,0,0.751382544,0,1.228576694,0.573256441,0.588204154,2.561573831,0.522935972,1.905505959,1.978454629,0.556430388,1.801671952,2.481589706,3.78223409,5.048167936,4.977501692,9.472516171,8.42087535,13.49102847,2.083641849,1.57396066,2.705782255,2.116092297,1.595866317, ,2.708584634, ,1.257643039,0.895864444, ,1.679824308, ,100, 
366,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2009,0,0,0,1,2,0,1,2,2,1,3,3,9,3,4,3,4,3,4,45,0,0,0,0.609232306,1.139828456,0,0.636290174,1.085758647,0.962941208,0.485998386,1.627568846,1.809136137,5.443164293,2.237870741,3.337421675,2.984005729,5.376705424,6.146029665,18.15541031,1.66670926,1.215709171,2.230188123,1.696275135,1.235019641, ,2.229585826, ,0.947759414,0.658827131, ,1.288401604, ,100, 
367,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2010,2,0,1,2,1,1,2,2,4,1,5,4,6,4,3,3,2,2,2,47,1.402799989,0,0.696209141,1.222329516,0.562353788,0.573417511,1.251219939,1.121648374,1.957598418,0.477566322,2.654153219,2.397262326,3.549413755,2.960638314,2.494636531,2.966684137,2.649673428,4.195598817,8.211866147,1.731772724,1.272441459,2.302890599,1.746218498,1.281681921, ,2.281480313, ,1.300318479,0.898866701, ,1.774720139, ,100, 
368,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2011,1,0,1,0,0,0,2,1,1,5,3,6,3,3,5,3,7,4,6,51,0.695216908,0,0.706713781,0,0,0,1.21845719,0.582641932,0.493118531,2.374608783,1.557470668,3.546853941,1.745860855,2.17394455,4.177004753,2.948229097,9.184664235,8.417862705,22.97354214,1.868405627,1.391150712,2.456608345,1.870642092,1.391082975, ,2.420129861, ,1.008808516,0.695046925, ,1.3800968, ,100, 
369,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2012,1,1,1,0,2,1,0,2,4,8,4,2,4,7,8,7,3,7,2,64,0.690593427,0.743710072,0.727219839,0,1.071863059,0.566755269,0,1.220688224,2.007276377,3.7963811,2.036027507,1.15548828,2.426654372,4.717140065,6.671447871,6.84985126,3.860357984,14.73808321,7.390709878,2.338916278,1.801250536,2.986743871,2.327176485,1.790009706, ,2.933754211, ,1.443429261,1.048199883, ,1.900905004, ,100, 
370,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2013,0,0,1,2,0,0,2,4,3,4,6,4,3,6,7,6,3,3,1,55,0,0,0.743494424,1.30872066,0,0,1.151417107,2.502064203,1.554952004,1.90685036,2.991399726,2.25915948,1.848406058,3.901626978,5.759989467,5.807594398,3.842754486,6.307158625,3.653101483,2.006552305,1.511609801,2.611803634,2.034432301,1.530781252, ,2.608612874, ,1.261715674,0.907888872, ,1.672861066, ,100, 
371,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2014,1,0,2,4,1,7,2,3,5,5,5,8,4,3,8,3,5,1,2,69,0.701660831,0,1.505343971,2.662920825,0.540353607,3.875518351,1.137701729,1.872846227,2.693849403,2.405928207,2.448387981,4.405092287,2.473762655,1.899467516,6.480461409,2.872132654,6.343487142,2.07253886,7.001575354,2.508115024,1.951463196,3.174180086,2.500538225,1.943666871, ,3.126489816, ,1.963365471,1.462817322, ,2.536434874, ,100, 
372,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2015,0,0,0,2,2,0,2,4,2,3,7,6,4,9,13,9,2,3,2,70,0,0,0,1.349381983,1.083957964,0,1.124227094,2.458935773,1.113182868,1.468766677,3.364236246,3.230165438,2.457742195,5.573859836,10.44982476,8.582381325,2.521400386,6.136726261,7.04920344,2.533908217,1.975305765,3.201440593,2.556038763,1.990553693, ,3.191148694, ,1.480798092,1.112932768, ,1.900385405, ,100, 
373,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2016,0,0,2,1,4,0,4,1,2,5,7,7,7,7,8,1,4,5,4,69,0,0,1.492570729,0.684715774,2.194438196,0,2.227072291,0.600654714,1.158017243,2.465130726,3.345088932,3.682582437,4.238673658,4.266809706,6.291781361,0.95848789,4.986474189,10.0621843,13.76936317,2.484519463,1.933104442,3.144318394,2.420578808,1.881581269, ,3.026429911, ,1.588174587,1.183438389, ,2.051523839, ,100, 
374,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2017,1,2,3,3,4,2,0,1,1,3,10,7,2,5,7,6,7,2,0,66,0.729980291,1.35293282,2.195919981,2.116163255,2.253876668,1.042361574,0,0.578613295,0.604010631,1.502930715,4.769376786,3.603065694,1.182920987,3.170717787,5.102896258,5.733342252,8.65704498,3.950305161,0,2.370263961,1.833161976,3.01555692,2.307417604,1.782896401, ,2.898543413, ,1.776022473,1.287221024, ,2.342274106, ,100, 
375,S92000003,ICD-10 C47+C49,Connective tissue,Female, ,2018,0,2,1,2,0,2,6,6,1,1,7,1,7,3,4,8,5,3,2,61,0,1.358298866,0.711622214,1.437204924,0,1.042709376,3.273018869,3.385087561,0.617485968,0.516192974,3.352201439,0.503504391,4.044769824,1.930514353,2.804852395,7.542829127,6.102472722,5.887316757,6.824308186,2.186890203,1.672797723,2.809151953,2.151831175,1.644249239, ,2.726648746, ,1.480789589,1.068120342, ,1.959816564, ,100, 
376,S92000003,C71,Malignant brain cancer,All,d,1994,13,11,8,6,5,6,12,13,15,27,45,27,41,44,39,28,13,4,0,357,4.034548146,3.375890007,2.4878871,1.958512184,1.34505504,1.476308932,2.966464123,3.560951157,4.482348512,7.877162938,15.62483724,9.821574726,15.71561634,18.30404686,18.00055386,20.29059024,12.3109558,7.383615757,0,6.996967981,6.289894556,7.761776525,8.079068869,7.241797906, ,8.961480255, ,5.642369749,5.020760336, ,6.299731844, ,100, 
377,S92000003,C71,Malignant brain cancer,All,d,1995,7,9,8,2,5,6,8,17,19,25,21,44,40,33,42,24,16,1,2,329,2.199003537,2.774515153,2.494877704,0.64969026,1.399462606,1.506689702,1.958988574,4.534603022,5.659410706,7.127949546,7.23893305,15.96881726,15.40879534,13.730377,19.91266872,16.55012619,15.05811491,1.78804513,8.485002758,6.446316293,5.768490911,7.181901719,7.473581008,6.669243171, ,8.323050586, ,4.952495503,4.388521725, ,5.550066813, ,100, 
378,S92000003,C71,Malignant brain cancer,All,d,1996,8,5,4,6,7,20,15,24,19,16,33,30,47,41,49,21,15,8,2,370,2.579954399,1.545403969,1.253262399,1.932697047,2.056120336,5.109548725,3.688884408,6.28055227,5.591277607,4.504846934,11.12583317,10.98905124,18.16684898,17.1401816,23.49804343,13.88585825,14.28911646,14.10437236,8.211528987,7.266028958,6.544438518,8.04545036,8.297988757,7.451122869, ,9.189778866, ,5.578256845,4.979618989, ,6.210382919, ,100, 
379,S92000003,C71,Malignant brain cancer,All,d,1997,7,9,6,3,5,9,12,16,11,17,25,30,43,47,40,34,17,8,4,343,2.31248245,2.779708131,1.874010288,0.951673995,1.55254431,2.374732843,2.957267485,4.117746975,3.166269444,4.99783917,7.856397622,10.98048402,16.66253333,19.5907615,19.41314075,21.46383344,16.66781054,13.87323333,15.99552125,6.747532134,6.052264709,7.50076928,7.702731043,6.891346987, ,8.55861951, ,4.929892763,4.369423758, ,5.523691734, ,100, 
